label,h1,h2,h3,h4,h5,h6,h7
5,0.0012738765056032365,9.431154089227916e-08,7.62075155381649e-12,1.561944187531867e-11,3.4427976954378693e-23,2.259716210804149e-15,1.668968612471876e-22
5,0.0009408267027744988,3.843210623422972e-08,2.4551212985261772e-11,4.458419665417039e-12,4.6471774333841324e-23,8.286762860206396e-16,-4.0197326829573055e-24
5,0.001116120231560774,3.642308148702133e-07,2.9600153085210475e-12,9.796326997872159e-12,4.2715341050878174e-23,5.903811134143606e-15,-3.095498440243979e-23
5,0.0010630245750681499,2.835543808996868e-07,5.307777397133913e-11,5.463089692498103e-11,2.9373948006479642e-21,2.8845297338331265e-14,-1.6101875079617912e-22
5,0.0008646516398994241,3.1956093392186225e-08,2.655470590147311e-13,6.2117634644990065e-12,7.627754328326964e-24,1.0070201286840462e-15,2.337857681873957e-24
5,0.001059403086876631,1.026232115660022e-07,1.9518853339749385e-12,2.379259469284631e-12,4.8142258788235686e-24,2.8359825160718777e-16,-1.764248120520983e-24
5,0.001031210851161098,2.8877432722450362e-08,4.073649676872311e-12,3.512866787289484e-12,-1.2273733477087735e-23,5.888002229123932e-16,-5.0937736225942316e-24
5,0.0009774548285892554,1.0505679961231847e-08,7.671794280410657e-12,4.8700914491271535e-12,1.1568261683991391e-23,-1.3168475794487427e-16,-2.742858866424985e-23
5,0.0009827824081403845,1.6289453248222584e-07,2.7250216798285232e-12,1.6859260041431583e-11,1.1142251710527159e-22,6.8043179478410215e-15,2.5363123767649558e-23
5,0.0009459482558627318,7.32920478165538e-08,2.52457613895881e-14,4.343026429550553e-12,1.1170042078557124e-24,1.0911159792129162e-15,9.0574539481917e-25
5,0.001068393969716569,3.553805694671799e-08,3.6209380889283857e-13,2.2229944555985104e-12,1.84314193691553e-24,-4.03297841423021e-16,-7.619490684669626e-25
5,0.0009496859997931522,1.3880876532362349e-08,5.339630547292822e-13,5.671663984282197e-13,1.0632867443157704e-25,1.953801927672256e-17,-2.9345015510210532e-25
5,0.0009595447850139316,1.1538960605080108e-07,6.9538606083932045e-12,6.234628252677486e-12,4.0994819501738906e-23,2.0444365279607725e-15,2.1561332356381346e-24
5,0.0009385904911318689,6.27352116094276e-08,1.0657317574355158e-13,5.92988534395634e-13,-6.998087977251173e-26,1.4104839945799025e-16,1.3162394681685573e-25
5,0.0011559754507649539,4.5714852056131605e-07,5.36831373567926e-12,2.7107028038006032e-11,2.0740235405853877e-23,1.8291845183725045e-14,3.263371146569976e-22
5,0.0009146967917363927,8.716968393108569e-08,2.0980878255892027e-13,4.22875854367616e-14,-3.1495784794701833e-27,1.2431830030733393e-17,2.4384356254163717e-27
5,0.0010422356098927135,2.4072228675230246e-07,3.764503879814816e-12,1.4242226592210089e-12,3.5900323426969523e-26,4.93929185013118e-16,-3.2975772289362264e-24
5,0.0009483371031661701,6.391797650478363e-08,4.0818743907847685e-12,2.0642597365309828e-11,1.2541719974774146e-22,5.206171760057902e-15,-1.4203991822122024e-22
5,0.0009589428006116635,4.7113711021270924e-09,7.718710776386287e-12,9.599602985174161e-13,2.421754857267022e-24,-6.50459467178459e-17,9.814670074459141e-25
5,0.0009208098761400417,8.53886559297234e-08,3.2519692695370823e-12,6.765708131104185e-12,2.1221076270967901e-23,1.838857124876146e-15,-2.359655673505559e-23
5,0.0008593835440568499,1.2522629756121424e-08,8.789938681501626e-14,1.276407359863474e-12,-2.9382289465266447e-25,-1.3897788621928223e-16,-3.1057794298384348e-25
5,0.0013523987087145823,1.0357642522942372e-07,7.68096247036517e-11,6.851984059397365e-13,4.966899736629295e-24,2.1315418949433203e-16,-1.9861477119429697e-25
5,0.0011968613655476221,1.1480979604048096e-07,1.948634688950069e-12,5.094291265755612e-12,-1.1918198008029201e-23,-1.648104690162135e-15,-1.0750713621702762e-23
5,0.0009189348930522235,9.169670648282218e-08,2.9476309723894614e-12,5.6326305204013895e-12,2.2862464055570598e-23,1.7053575652055115e-15,-2.01509273302045e-24
5,0.0011566752558622331,2.756156104839503e-08,1.6996451155258944e-11,7.49366318901737e-12,6.938451938694826e-23,-4.2775287571010604e-16,4.835293911225831e-23
5,0.000899474651027056,1.9472686407954667e-09,3.762422905758684e-12,7.575793468961907e-13,-1.279014212788899e-24,1.8309536657312165e-17,2.1681724503262324e-27
5,0.0010935936472291445,1.4663512007895033e-07,2.927654488156208e-12,1.5233451224429626e-12,-3.089894126010429e-24,-5.167318575014357e-16,8.95513257156322e-25
5,0.0012318749545673822,7.399333889943644e-07,8.541300429579134e-13,2.4828666257546565e-12,3.2437832597663883e-24,2.1348695325973234e-15,1.597228332969927e-24
5,0.0011164208470178583,2.439265740364462e-07,1.2779180226752789e-11,8.893663000465918e-12,9.054936887304576e-23,4.063609920438959e-15,-2.8115969287547056e-23
5,0.0010615360931598861,1.1272913907132497e-07,3.924984387723801e-12,4.857610014245167e-12,-1.9948683119756912e-23,1.1239294702373574e-15,-7.206910168524581e-24
5,0.0013439949754889483,1.3640860241333426e-08,3.2227239918464566e-11,3.220919522833831e-12,2.3897297814878618e-23,-3.2345649311666443e-16,2.2489726683643835e-23
5,0.0009897539879365784,1.051058158639519e-07,5.533761584363953e-12,9.331201516021513e-12,6.083685608811127e-23,2.867590158602232e-15,-2.819481914266532e-23
5,0.001161775096920965,2.2115738554455777e-07,1.0791321216330083e-11,7.953318348588927e-12,6.548218796233763e-23,3.3885006959107316e-15,3.377989828023673e-23
5,0.0013069100724931195,2.35128490452225e-07,1.4479109789202632e-11,1.1073326444190394e-11,1.1253734421001462e-22,3.959782702431443e-15,-8.363619890050014e-23
5,0.000887332605300854,2.7815877080465946e-08,3.02374009515785e-12,1.8467315026079836e-13,9.815396357899879e-26,2.2952950144278707e-17,-9.700356899161593e-26
5,0.0008828361186005181,8.636465451725819e-08,1.4472435460723496e-12,6.374566301576504e-12,1.9277421673827462e-23,1.723848549129123e-15,1.806133086354815e-24
5,0.0009855343947006965,2.813524545034252e-08,2.32733188653739e-12,1.6169724915333286e-11,6.743682223820624e-23,2.7111388760516576e-15,-7.27435261358633e-23
5,0.0011730654629433157,4.818208115636149e-08,1.719496428783765e-11,5.060813861456447e-12,-1.1283761454776162e-23,-1.014835853864629e-15,4.584137795272527e-23
5,0.0010748941842462763,9.735753752582551e-08,2.404453517230185e-11,5.887762397138099e-11,2.1958481777287353e-21,1.7075270039948753e-14,-2.9296552279476363e-22
5,0.0009690468655990283,7.26759757537753e-08,1.0899121596201057e-14,3.0278806114663556e-12,5.288683946102484e-25,7.78456607106589e-16,1.5118066338927711e-25
5,0.0008655961454400259,1.0662742653251405e-08,1.5174079264604695e-12,1.0551655369993646e-12,-1.240470041673848e-24,-5.806883531654394e-17,4.938381415727001e-25
5,0.0010523471665604205,8.51556342923642e-08,1.4548447943816329e-11,4.3681920384597634e-11,9.46062966216538e-22,1.2628832136518865e-14,5.635395148204196e-22
5,0.0014583407931853451,3.3590384915053334e-07,5.1922678170500247e-11,1.67228130815448e-11,4.756013724573729e-22,8.882852768763582e-15,1.2893289201760462e-22
5,0.0009937368656115341,6.217934256801973e-08,1.4099940020711161e-11,1.1986283041546298e-11,1.4794309358304314e-22,1.919701262804529e-15,4.892934196993348e-23
5,0.000959017957237933,1.6801349539385656e-07,6.208194649759186e-12,1.3018220267944082e-11,1.1478014759469066e-22,5.234355939656342e-15,2.28550009714423e-23
5,0.0012056569580143296,1.0705213416603797e-07,7.2529951004182774e-12,2.4971205043396367e-12,-7.037846423051574e-24,-2.84113209403151e-16,7.962764839192874e-24
5,0.0011279827613148627,3.400064557933597e-08,3.2971884339799216e-11,3.2266479066480046e-11,1.0153051230334988e-21,3.196933416193266e-15,2.771194224306528e-22
5,0.0008365858875845967,5.113575710820471e-08,1.3449099534468738e-13,2.9516713010710895e-12,1.5933743364298037e-24,6.506708896582812e-16,-9.590271778013713e-25
5,0.0008392944180793568,1.3656486587302635e-08,2.195982965973178e-12,7.1781764037366935e-12,1.8392869295543923e-23,7.018610651422753e-16,-2.1769657752178077e-23
5,0.0010028628072219093,9.312832533374228e-08,1.656578558478733e-13,2.9425407690055357e-12,1.4528690153446138e-25,8.255962324564242e-16,-2.0492787257445487e-24
5,0.0009981239363810418,1.1396750529161046e-07,1.0031069245526161e-11,2.3377327159200776e-11,3.5430733074377666e-22,6.658380384330089e-15,-5.118793943075787e-23
5,0.0012442838700711522,1.6515943476612668e-07,1.6040499889389827e-12,5.3825870239527925e-12,1.4337766763489496e-23,1.016060026308165e-15,-6.676302392742767e-24
5,0.0010832387722466978,2.224103763943721e-07,6.598934844009592e-11,3.8297129063959275e-11,1.4902524384081613e-21,1.4786516701847994e-14,-1.2189012008237873e-21
5,0.001131957814867096,1.0134391631018164e-07,4.804548847897715e-12,1.181865096010899e-12,-1.773654551913932e-24,-3.7608531999013526e-16,2.1876169425659205e-24
5,0.0011001354681164854,3.010607441811785e-07,1.2001675777501751e-12,1.9668949601168425e-12,1.247929544264359e-24,7.637908544920997e-16,2.7522866276890267e-24
5,0.000965689532644506,2.475913292845274e-07,2.1386237710403586e-11,2.332086936017301e-11,5.092233838767447e-22,1.0581177477766053e-14,-1.0927409486677427e-22
5,0.0008646279354263261,1.7082721344631672e-08,1.6983113855895188e-12,3.831958242436018e-13,3.0002124099114675e-25,1.0932573730218473e-17,-7.448504194040522e-26
5,0.00083145782107765,5.823636133260235e-08,2.116527000786079e-12,1.3141906297759765e-12,1.3980178466818792e-24,3.128094703311117e-16,-1.6880464735180806e-24
5,0.0009578384817648806,2.3109772601059983e-07,6.039666439931623e-12,1.8527713925352984e-11,1.9575592041446378e-22,8.797076850076307e-15,-9.624997968698328e-24
5,0.00106520429839104,4.496665325344173e-08,3.0491371790133948e-12,1.5012341268281958e-12,1.8793188491157546e-24,1.1157423984057455e-16,-2.6046919097924047e-24
5,0.0011897942464507017,6.086806655742611e-08,2.4575122787835623e-12,6.585131873351744e-13,8.071322147756946e-25,4.768393033395664e-18,-2.2427309626919395e-25
5,0.0012029460140442288,7.534528442817888e-08,3.75808414764796e-12,1.2463492933147103e-11,-2.2025682420338225e-23,2.584304315654399e-16,-8.24060321593096e-23
5,0.0010785269483522455,1.2242347942029656e-07,8.909866661668687e-12,6.18091640689579e-12,2.479524895118818e-23,2.1433074148040787e-15,-3.858909822306095e-23
5,0.0011172106590538787,4.118296579747575e-07,4.133464591175744e-12,5.224194932797092e-12,2.1981724698209458e-23,3.2284953093207734e-15,-1.0303033355884236e-23
5,0.0008192175915678323,1.828369074132847e-08,2.5030238322278454e-12,8.155624451713668e-12,2.4263515587324573e-24,4.780182842476761e-17,3.676840272161468e-23
5,0.0010978728861290104,8.524044950787963e-08,4.1047354268201975e-13,6.234428936058933e-13,3.0148582635589885e-25,1.480878693865393e-16,9.258738148267298e-26
5,0.0012788795256582657,4.322284566530491e-07,4.46426745353728e-11,8.414575837841856e-11,4.981909112590105e-21,5.521962285478179e-14,1.3335867482428348e-21
6,0.0012056165285159737,2.09467023659864e-07,7.336031382291218e-11,1.0455807572177303e-10,9.14970012226323e-21,4.260123008771854e-14,-3.7275454578796858e-22
6,0.0014638430313971534,1.5850135165571825e-07,2.8420073813741575e-10,4.942072059765914e-10,1.0956999367135887e-19,1.205787066044709e-13,-1.4932856864526621e-19
6,0.0012947211950561457,7.858690593922277e-08,1.9405755624145566e-10,4.345608168860534e-11,2.152827319973338e-21,-3.775200427427784e-15,-3.3601246413324012e-21
6,0.0011824668160026483,3.961441331453078e-07,9.384473432334232e-11,6.968149378683329e-11,5.60311004612219e-21,4.353404025856239e-14,-5.970870682581501e-22
6,0.002523613433231518,2.0014217502425804e-06,1.7339567455565316e-09,2.592352485968533e-09,5.424174276711328e-18,3.419965257821652e-12,-8.86693461938072e-19
6,0.00133960686969912,4.6354876219530407e-08,1.4848792658183122e-10,1.6507368194048309e-10,1.2213054224273526e-21,1.394350567980054e-14,-2.5815281048633274e-20
6,0.001027439356267393,4.4495166404695265e-08,2.5850703407177884e-11,1.899961090502233e-11,4.126342743637001e-22,3.968330312070768e-15,-8.385724350908739e-23
6,0.001108659025376469,2.024014514056621e-07,7.4076698480833e-11,3.913415456049001e-11,2.079184858577997e-21,1.504601031284189e-14,-3.415377157206516e-22
6,0.0011789338830583095,3.2797009394472365e-07,9.524600941460376e-11,6.825355861863603e-11,5.163997659498732e-21,3.8138217649976125e-14,-1.902048148060693e-21
6,0.001083216111310407,3.0737974066536794e-07,6.693797199555161e-11,4.603597759742369e-11,2.5415327174094096e-21,2.5266565213912887e-14,-2.671807065491973e-22
6,0.001262019687601826,2.8427768567361123e-07,2.7313167137326143e-10,1.6712273922229918e-10,3.497904534896564e-20,7.937942583971147e-14,-7.167562480037684e-21
6,0.0012393056644855287,5.3494771501965396e-08,8.439736816435252e-11,8.822257127369862e-11,7.428038225079193e-21,1.9671001725344014e-14,-1.6661920529534131e-21
6,0.0013433338349116395,4.3237146129239747e-07,3.8791204598119375e-10,2.691686020364476e-10,8.507966825985838e-20,1.6756485129659697e-13,-1.8066738345824838e-20
6,0.0009345187168857242,2.3883808442155916e-08,2.1562911175202497e-11,8.129859369762647e-12,8.493352943708288e-23,1.1523508086697949e-15,-6.612796962481015e-23
6,0.0010340828947427924,3.809033813917533e-08,7.097032730554749e-11,2.8465138541942346e-11,5.28247839643728e-22,3.63958523469717e-15,-1.1652612305656705e-21
6,0.0011655315026872224,1.7793232824452354e-09,9.185619489710707e-11,9.642874595992554e-11,1.565919631490529e-22,-3.491000846974361e-15,-9.074011903846616e-21
6,0.0011850403077322078,3.87450137070625e-08,3.552148786773177e-11,9.560337342070911e-11,-1.3991486629329038e-21,1.1884843053430573e-14,-5.392736135047254e-21
6,0.0011523019907639905,7.026562914412405e-08,7.670193476176185e-11,7.39290844508651e-11,-4.00004142417685e-22,1.1003081174618607e-14,-5.552674067566758e-21
6,0.0010627779283167464,3.02848294335082e-08,1.2956695657925403e-10,7.422719907453699e-11,4.00204331121169e-21,5.581322614148588e-15,-6.0804913592927215e-21
6,0.0010213880006819573,5.1427383219390613e-08,7.084022382663875e-11,2.3406084600747414e-11,9.526278868127164e-22,5.2712861266876595e-15,2.9619796441915013e-23
6,0.0009493596181828385,5.1202908469757044e-08,9.090065835638767e-12,7.265928884390485e-12,-3.1012914639180774e-23,-1.1540279820511122e-15,-5.025044150423731e-23
6,0.0015485039769928067,8.910196932012033e-08,6.41431747497972e-11,2.6931272904827255e-10,-9.356632890749333e-21,-7.564672389226659e-15,-3.413747113621875e-20
6,0.001048091906751114,1.8324854057834015e-07,3.769442996253091e-11,3.1625441431225225e-11,1.0917672934415689e-21,1.342021870281509e-14,-1.8657113678472996e-23
6,0.0010086802545976523,2.1765645951859108e-07,3.368743524669763e-11,2.20529590169433e-11,5.6054418965212085e-22,9.520651386070179e-15,-2.1700393629215057e-22
6,0.0010070319881118185,8.428658065734666e-08,8.061096476789191e-11,4.055733578272585e-11,1.3882621601050606e-21,9.678603573452885e-15,-1.8575521613676026e-21
6,0.0016177743672321976,6.453072149499253e-07,4.436990432579865e-10,4.565602249648089e-10,1.9061044199737232e-19,3.26580778910487e-13,-7.677192636122708e-20
6,0.0010228009672927359,6.107867598445916e-09,9.262892043311791e-11,1.438884044963541e-11,-4.536052177932193e-22,-4.157731865861847e-16,-2.649306261204844e-22
6,0.0013717847195533431,1.5640589339907998e-08,1.2179450899566478e-10,9.954312920816444e-11,5.6082233790849104e-21,-6.988771225488049e-15,-9.41703902414452e-21
6,0.0013558419752749075,1.3068708819469279e-07,1.8211258089004951e-10,2.50845116451218e-10,5.276429451774184e-20,8.642450273456689e-14,-9.50754439115189e-21
6,0.0014401783330536065,1.638617706355279e-07,1.753931774836708e-10,3.061528589552769e-10,4.033267441659983e-20,1.0707452883034693e-13,-5.83633768857949e-20
6,0.0012190876633502937,1.361099102466935e-08,6.546392360898171e-11,1.0879703692565867e-10,6.576631484863073e-21,7.834283931342805e-15,-6.407253636493655e-21
6,0.0011141765300950058,2.118474055429677e-07,4.505951488239148e-11,3.915717534722992e-11,1.473496576025701e-21,1.591987586296884e-14,-7.308487540050434e-22
6,0.0009480533616269468,1.2865566975142013e-08,2.9166062755636383e-12,2.521335585974458e-11,1.0276818984410872e-22,6.874253955020317e-16,-1.9022992322238905e-22
6,0.0013038149816522594,1.035444812936705e-07,3.142995636125176e-10,1.6617104869401404e-10,3.1394604598754137e-20,2.2799821775369524e-14,-2.1366490007081085e-20
6,0.0012824907989947806,3.75485886214828e-07,1.4276010760190125e-10,1.5352127449866744e-10,2.2594149210535586e-20,9.237500288570268e-14,-2.4606222711198417e-21
6,0.0011569573729834667,5.526592186560217e-08,1.7609856385451126e-11,3.7485253238944385e-11,9.03662780318541e-22,2.9038826005016837e-15,3.330814020026509e-22
6,0.0011323195825837292,1.7214997904257854e-07,2.614362091063357e-11,2.2429567510976373e-11,3.409304970218438e-22,5.971126080976584e-15,-4.228129104445895e-22
6,0.001124701466827258,1.8555292249986617e-07,1.1726417179154053e-10,5.2837241989983e-11,3.833415305631689e-21,2.1571702574829786e-14,-1.6132338793107204e-21
6,0.0015217525078043968,3.2362379524868854e-07,8.140157761078632e-10,2.2609170342130183e-10,9.039786466126219e-20,1.1159166586186347e-13,-3.515673826640528e-20
6,0.0011651790488794145,3.569870349539077e-08,6.413900006643607e-11,1.0337755063711986e-10,8.327829212808333e-21,1.7531811144936563e-14,1.2276888828558313e-21
6,0.0013435069113029992,2.5013403687381746e-07,1.7003752496744763e-10,1.6886867230581388e-10,2.6914731950715335e-20,8.03832230372533e-14,-9.717200751210885e-21
6,0.0010413600335535608,4.8510154100168646e-08,1.0098009718542522e-11,3.6146446622106877e-11,3.3835734048940647e-23,3.0288508494321426e-15,-6.897542718097814e-22
6,0.0012150956435194869,8.463257140161636e-08,5.911307596755214e-11,5.98039442627263e-11,3.3871808877332447e-21,1.689451646310199e-14,1.0819761765245275e-21
6,0.0013501959737349748,8.37457328431964e-08,1.8649695774712946e-10,9.27956997801484e-11,-5.508330638507822e-21,-9.020920428968223e-15,-1.0894125984425313e-20
6,0.0009900541535771334,1.1863994900968158e-08,2.267544536372714e-12,2.719453859472515e-11,3.7422939588769897e-23,2.9362802352122994e-15,-2.1024583395343815e-22
6,0.0010357594525415175,1.825651868528894e-07,4.697531762772609e-11,3.691117674078062e-11,1.521693680073173e-21,1.5757961905643127e-14,-2.1631863612830883e-22
6,0.0010298298867853987,1.5993389613230557e-08,5.463682432589613e-12,7.936961118200793e-11,1.002420469218076e-21,1.0023186852248307e-14,-1.3141342549569116e-21
6,0.001027806244677522,4.196098134263691e-08,4.1433149625235763e-11,2.1454509537300398e-11,5.272989578970032e-22,3.641375718118357e-15,-3.621128956148883e-22
6,0.0011057884289206892,1.7664876057239505e-07,1.2936379678371664e-10,5.078969760706574e-11,2.6027453592866515e-21,1.7658079672423476e-14,-3.1897559670053307e-21
6,0.0010600650782341546,4.000679774370251e-08,5.779666873396453e-11,1.0466745241862395e-11,1.6325615590428765e-22,1.4234010921134108e-15,-1.9904924321605642e-22
6,0.0011447204081514294,9.327658807444829e-08,7.417623690208573e-11,1.1648248890279199e-10,5.689569493769347e-21,3.0631691702181396e-14,-9.212000156689096e-21
6,0.0013659257155903184,6.579786730121556e-07,1.6532434050922146e-10,2.112476475015335e-10,3.316996357139867e-20,1.4532418963860262e-13,-2.1407329174243008e-20
6,0.0014418591380284504,4.223350521665896e-07,4.0585901573644525e-10,4.114999078889883e-10,1.2011623011486418e-19,2.0799570587469754e-13,-1.1769629617209451e-19
6,0.0009505480414188391,6.380983121328834e-08,1.3521881087861211e-11,4.270676042083076e-11,9.958991483868506e-22,1.0145067832706166e-14,-2.478387524959209e-22
6,0.0013400126988979797,1.448143320162611e-07,2.5704111154684466e-10,4.0221936997005324e-10,4.9453707493264386e-20,1.0119888368758885e-13,-1.1950024827838408e-19
6,0.0015671776080681656,7.005011334886551e-07,4.1647393541017784e-10,2.4970230055087963e-10,6.297427890325961e-20,1.5540407594925153e-13,-5.018392269876709e-20
6,0.001079411690287387,9.022602096035248e-08,9.270133471287102e-11,5.2398608542093886e-11,3.445655138591896e-21,1.5314851565620158e-14,-1.209985325408668e-21
6,0.001239236811059152,6.236344156603641e-08,8.390301965587701e-11,5.83892250393618e-11,3.677553401692613e-21,1.1401657479945807e-14,-1.782660827778385e-21
6,0.0011003491260414256,1.4282874548212495e-07,1.0238539403034493e-10,4.8475926389878745e-11,3.1073069140746904e-21,1.703744759968998e-14,-1.4169710954934762e-21
6,0.0010794626258079957,7.842879134340374e-08,5.111938330921142e-11,1.7255016694510276e-11,4.2241969561401627e-22,2.050878603712155e-15,-2.9014478394519764e-22
6,0.0009082166723603794,4.657791440753962e-10,1.873431739064165e-11,5.326295794085894e-12,5.2868008512467847e-23,1.1453100249402036e-16,-5.983577923229823e-24
6,0.0009997270442394803,9.742555162654544e-08,1.0605518518417615e-11,1.41226536554188e-11,1.7223822446219545e-22,4.30115756667865e-15,1.4392051921179377e-23
6,0.0013783442787435153,4.055562987865797e-07,5.159235108381545e-10,4.1214539388976007e-10,1.8943045690014925e-19,2.6190824651781306e-13,-1.533562095012269e-20
6,0.00113518844917117,1.8984711441322712e-07,3.5938889105021635e-11,9.66148631602275e-11,5.5494768851007464e-21,4.1669051641668865e-14,-1.2706723950859605e-21
6,0.0011765998720716555,1.6914105083375532e-07,6.725280458063733e-11,9.712360690452383e-11,7.728797175762124e-21,2.2371599018749772e-14,-1.3712989494543505e-21
6,0.001373334360757557,1.0908771324636888e-07,1.6941660055627824e-10,2.748038108154708e-10,4.6694128846615215e-20,7.349658224149324e-14,-3.654392931991444e-20
6,0.00135658180435317,1.5108561312455355e-07,1.7835417637271119e-10,1.0764396074197901e-10,5.2269368206970004e-21,2.4503076277743364e-14,-1.3969227424373646e-20
6,0.0009620436707088128,8.920068979904035e-08,1.1745015628317168e-11,8.128627402207324e-11,2.5039365209915068e-21,2.42770880879339e-14,1.962114468256947e-22
6,0.0010732396343326172,2.801438255596471e-07,4.1986040830807105e-11,6.183886969583262e-11,3.13752885335763e-21,3.242013716559508e-14,-2.907711392677093e-22
6,0.0011679006377873459,2.265974213224994e-07,1.191326892369229e-10,9.941698337620247e-11,8.574404269252916e-21,4.498032486963237e-14,-6.598538866113787e-21
6,0.001239425482782286,8.198403794370698e-08,1.5687410973946466e-10,1.527175522965203e-10,2.272305594340258e-20,3.74515739675283e-14,-6.512565040833733e-21
6,0.0011834706831974936,1.331795560994431e-07,4.878480284080732e-11,1.5362664168211793e-10,1.3295568560606663e-20,5.488782042948353e-14,3.3176847519820455e-22
6,0.0012702457985546015,2.779876475715383e-07,1.6663574100935406e-10,9.977184494683343e-11,1.156312669526335e-20,5.12887793400858e-14,-5.6384287458978795e-21
6,0.0012971930119204194,5.869723211386225e-08,1.4700580279663354e-10,1.3173875947816097e-10,-9.676773032146278e-21,-2.9645966626199e-14,-1.5571295033106063e-20
6,0.0008373918740819143,2.8065906748486783e-08,5.939459438860178e-12,1.9578579326146167e-11,1.991014909511728e-22,3.2799675592127787e-15,7.023890179061557e-23
6,0.0011789338417980927,1.2343679434923477e-07,4.5316676970855544e-12,2.4526629958248183e-11,-1.255666929929291e-22,-8.333411053023048e-15,-2.2603943160239823e-22
6,0.0011953302308694161,5.052500658385185e-07,2.027105888211918e-10,2.5860704309774584e-10,5.830887919679543e-20,1.706765055401461e-13,1.0293595631798075e-20
6,0.0009829843166403761,2.076765813925208e-07,4.6689006781588366e-11,2.3634539826804656e-11,6.959327395741536e-22,1.067701250572317e-14,-3.6341207541186536e-22
6,0.00104025562949582,4.805369784257283e-08,3.9527640000921446e-11,3.373746676924485e-11,1.231940201140348e-21,7.334188790174918e-15,1.4364318651312265e-23
6,0.0017620164760061316,6.102426524122716e-08,3.631061719306239e-10,2.839154329195564e-10,1.9035828356712957e-20,-1.9241031959192912e-15,-8.914947974930778e-20
6,0.0012760531838736603,2.867199267188345e-07,2.398289840630816e-10,2.0913525047774917e-10,4.665406576457304e-20,1.1042554565208615e-13,4.138748359240888e-21
6,0.0011568341728763107,1.1881987547491029e-07,1.3078503206971953e-10,2.067967067110478e-11,7.82390574923889e-22,5.6676106762636705e-15,-7.3788901258384e-22
6,0.0013055723115044304,3.1071553200114313e-07,2.497328324958224e-10,1.8027444001141172e-10,3.559638147127748e-20,9.275430435285501e-14,-1.4000408309514758e-20
6,0.0010677252928823905,1.9025679053036665e-07,5.7200943648776135e-11,4.2527095717020735e-11,1.8844323539937576e-21,1.816354194678675e-14,-9.21078049014397e-22
6,0.0010852596828597604,1.1589255243548244e-07,2.920593494892e-11,3.9930438040002725e-11,1.2520318252271623e-21,1.3590499412130262e-14,5.402418980186988e-22
6,0.001037871889344778,8.814081212585372e-08,8.892507177401513e-11,8.748996576460252e-11,7.563774546163534e-21,2.591262857634692e-14,-1.530252554065809e-21
6,0.0012113670427998107,2.547560410860112e-07,6.075018744986184e-11,6.760136541861499e-11,3.863709761701389e-21,3.1602477731093455e-14,-1.959483446109561e-21
6,0.0010922903520309613,1.1310312258617479e-07,7.552477538028105e-11,7.899146606884911e-11,4.984647109669706e-21,2.3785568619996152e-14,-3.518222110073677e-21
6,0.0010041545278843373,1.4321533243869571e-08,6.119757839811868e-11,1.252073457758257e-11,7.03871702237294e-23,-2.9505729343191837e-16,-3.393640426059744e-22
6,0.0010769114323879137,3.8184214702647256e-08,5.700006336818333e-11,7.267730295342127e-11,2.3194550007058924e-21,1.2628210884220048e-14,-4.062186507189358e-21
6,0.0013915325843777923,4.216756916559191e-07,5.023487345991066e-10,2.814933971542456e-10,9.75396683344156e-20,1.8054729896756213e-13,-4.112133006667865e-20
6,0.001780796737035162,3.125664170151054e-07,7.591309321750398e-10,1.341894122269761e-09,4.266727018922949e-19,4.5270160954939294e-13,-1.285400692504268e-18
6,0.0012022211474545287,2.8297157817911666e-07,1.967679630901519e-12,7.79363674370923e-11,6.376336277786489e-22,4.1439916809716104e-14,-7.245041195713438e-22
6,0.0011472121024312851,6.560512056577406e-08,4.607005467348612e-11,6.243724392493326e-11,1.7913253076270744e-21,1.3691559426072383e-14,-2.829289420668109e-21
6,0.0010425133740926435,2.0223326777354607e-08,4.515898857841144e-11,9.531400660933668e-12,7.158293912446835e-23,1.1626977968947196e-15,1.843346699674747e-22
6,0.0011007143739799326,1.696489257136336e-08,1.17173380986063e-10,3.07395096460374e-11,-9.286696310495053e-23,-1.7172750106600816e-15,-1.842506121026117e-21
6,0.0011434834246999656,6.207655536161113e-08,1.9802635979102926e-10,1.0599641002785651e-10,6.236710064506673e-21,1.2318345839447112e-14,-1.4033247948756084e-20
6,0.001257907677579682,1.4166630707580555e-07,2.6473313192716576e-10,2.4445593439336584e-10,4.927727662092604e-20,8.688633696791891e-14,-3.7935069470766566e-20
6,0.001101636876530193,2.8059503196279417e-07,5.5138622093935686e-11,4.6404468604137955e-11,2.030636670081043e-21,2.2532127936140616e-14,-1.1774158938600602e-21
6,0.0010619273858589935,5.817604482972892e-08,1.1879532582119932e-11,1.9088177062166432e-11,1.9587943519688772e-22,1.178307587400696e-15,-2.1036320687835934e-22
6,0.0013277524959750863,1.1458959238323353e-07,1.25966550938501e-10,1.2053281249762575e-10,1.4545623154087077e-20,3.917727456877006e-14,3.0012289152406614e-21
6,0.0010597343526382314,6.334627143908795e-08,6.036726376403691e-11,3.878215998245783e-11,1.778337760588217e-21,9.751037761660095e-15,-5.989739317286551e-22
6,0.0009955433597596294,3.2666914236151267e-08,5.1110929171127834e-12,2.1529255856773437e-11,2.0333552600185783e-22,1.627781350277578e-15,-9.827646780755832e-23
6,0.000924383155625257,3.303787669812161e-08,1.2457877568071737e-11,5.471565603383881e-12,4.363904609638385e-23,9.033361118954524e-16,1.16761452978752e-23
